time,steps,total
00:00:00,0,0
00:10:00,0,0
00:20:00,0,0
00:30:00,0,0
00:40:00,0,0
00:50:00,0,0
01:00:00,0,0
01:10:00,0,0
01:20:00,0,0
01:30:00,0,0
01:40:00,0,0
01:50:00,0,0
02:00:00,0,0
02:10:00,0,0
02:20:00,0,0
02:30:00,0,0
02:40:00,0,0
02:50:00,0,0
03:00:00,0,0
03:10:00,0,0
03:20:00,0,0
03:30:00,0,0
03:40:00,0,0
03:50:00,0,0
04:00:00,0,0
04:10:00,0,0
04:20:00,0,0
04:30:00,0,0
04:40:00,0,0
04:50:00,0,0
05:00:00,0,0
05:10:00,0,0
05:20:00,0,0
05:30:00,0,0
05:40:00,0,0
05:50:00,0,0
06:00:00,0,0
06:10:00,0,0
06:20:00,0,0
06:30:00,0,0
06:40:00,6,55
06:50:00,0,59
07:00:00,0,77
07:10:00,10,107
07:20:00,0,125
07:30:00,0,125
07:40:00,0,153
07:50:00,0,503
08:00:00,10,801
08:10:00,0,809
08:20:00,17,860
08:30:00,67,1725
08:40:00,0,2298
08:50:00,69,2752
09:00:00,109,3397
09:10:00,11,3933
09:20:00,107,4262
09:30:00,98,5225
09:40:00,87,6142
09:50:00,51,6669
10:00:00,97,7480
10:10:00,109,8308
10:20:00,76,8655
10:30:00,59,9499
10:40:00,95,10533
10:50:00,78,10713
11:00:00,58,11591
11:10:00,105,11944
11:20:00,85,12961
11:30:00,91,13445
11:40:00,40,13828
11:50:00,19,14083
12:00:00,72,15090
12:10:00,81,16106
12:20:00,0,16183
12:30:00,0,16183
12:40:00,7,16208
12:50:00,8,16844
13:00:00,0,16844
13:10:00,0,17157
13:20:00,116,18065
13:30:00,25,18901
13:40:00,67,19710
13:50:00,105,20686
14:00:00,60,21356
14:10:00,115,22096
14:20:00,7,22653
14:30:00,111,23137
14:40:00,0,23762
14:50:00,0,24107
15:00:00,84,24635
15:10:00,0,24978
15:20:00,0,24978
15:30:00,0,24993
15:40:00,6,25076
15:50:00,32,25218
16:00:00,0,25245
16:10:00,0,25318
16:20:00,0,25318
16:30:00,0,25318
16:40:00,0,25318
16:50:00,0,25386
17:00:00,24,25410
17:10:00,0,25471
17:20:00,0,25471
17:30:00,0,25471
17:40:00,0,25471
17:50:00,0,25471
18:00:00,0,25550
18:10:00,70,26037
18:20:00,0,26833
18:30:00,117,27414
18:40:00,0,27894
18:50:00,13,27911
19:00:00,0,27911
19:10:00,0,27911
19:20:00,0,28025
19:30:00,0,28077
19:40:00,11,28095
19:50:00,0,28112
20:00:00,0,28119
20:10:00,0,28129
20:20:00,9,28163
20:30:00,0,28169
20:40:00,0,28169
20:50:00,0,28169
21:00:00,0,28226
21:10:00,0,28365
21:20:00,0,28386
21:30:00,0,28811
21:40:00,98,29392
21:50:00,0,29923
22:00:00,0,29974
22:10:00,0,29992
22:20:00,0,29992
22:30:00,0,29992
22:40:00,0,29992
22:50:00,0,29992
23:00:00,110,30301
23:10:00,95,31257
23:20:00,110,32310
23:30:00,0,32741
23:40:00,0,32760
23:50:00,11,32771
