time,calories,total
00:00:00,1.46002995967865,1.46002995967865
00:10:00,7.637080192565918,64.35363042354584
00:20:00,6.73859977722168,134.65969026088715
00:30:00,6.963220119476318,208.55967032909393
00:40:00,4.94163990020752,262.6930898427963
00:50:00,6.289360046386719,324.0143493413925
01:00:00,6.73859977722168,377.47390925884247
01:10:00,6.73859977722168,424.7564185857773
01:20:00,4.94163990020752,476.194398522377
01:30:00,6.963220119476318,543.355778336525
01:40:00,6.513979911804199,610.067918419838
01:50:00,7.861700057983398,679.2508784532547
02:00:00,8.198630332946777,756.7447797060013
02:10:00,4.717020034790039,829.4093500375748
02:20:00,3.5939199924468994,865.7977899312973
02:30:00,3.36929988861084,889.9444398880005
02:40:00,1.46002995967865,909.149449467659
02:50:00,1.46002995967865,926.3328793048859
03:00:00,1.46002995967865,945.4255789518356
03:10:00,2.9200599193573,962.7213188409805
03:20:00,1.46002995967865,980.3539885282516
03:30:00,1.46002995967865,1017.7532179355621
03:40:00,6.963220119476318,1073.7959080934525
03:50:00,3.14468002319336,1101.424168229103
04:00:00,1.1231000423431396,1122.6507581472397
04:10:00,1.1231000423431396,1133.881758570671
04:20:00,1.1231000423431396,1145.1127589941025
04:30:00,1.1231000423431396,1156.3437594175339
04:40:00,1.1231000423431396,1167.5747598409653
04:50:00,1.1231000423431396,1178.8057602643967
05:00:00,1.1231000423431396,1190.036760687828
05:10:00,1.1231000423431396,1201.2677611112595
05:20:00,1.1231000423431396,1213.1726214885712
05:30:00,1.1231000423431396,1224.4036219120026
05:40:00,1.1231000423431396,1235.634622335434
05:50:00,1.1231000423431396,1247.0902427434921
06:00:00,1.1231000423431396,1258.3212431669235
06:10:00,1.1231000423431396,1269.552243590355
06:20:00,1.1231000423431396,1280.7832440137863
06:30:00,1.1231000423431396,1292.4634844064713
06:40:00,1.1231000423431396,1303.8067947626114
06:50:00,1.1231000423431396,1315.0377951860428
07:00:00,1.1231000423431396,1326.4934154748917
07:10:00,1.1231000423431396,1338.847515821457
07:20:00,1.1231000423431396,1350.7523761987686
07:30:00,1.3477200269699097,1362.769546508789
07:40:00,1.1231000423431396,1374.0005469322205
07:50:00,1.3477200269699097,1385.6807873249054
08:00:00,1.1231000423431396,1396.9117877483368
08:10:00,1.1231000423431396,1408.1427881717682
08:20:00,1.1231000423431396,1419.3737885951996
08:30:00,1.1231000423431396,1430.604789018631
08:40:00,1.3477200269699097,1442.5096493959427
08:50:00,1.1231000423431396,1453.740649819374
09:00:00,1.23540997505188,1465.0839601755142
09:10:00,1.23540997505188,1478.1119202375412
09:20:00,1.1231000423431396,1489.56754052639
09:30:00,1.1231000423431396,1501.023160815239
09:40:00,1.1231000423431396,1512.9280211925507
09:50:00,1.23540997505188,1524.3836414813995
10:00:00,1.23540997505188,1536.1761918067932
10:10:00,1.1231000423431396,1547.4071922302246
10:20:00,1.23540997505188,1558.7505025863647
10:30:00,1.3477200269699097,1570.4307429790497
10:40:00,1.23540997505188,1582.2232930660248
10:50:00,1.1231000423431396,1596.823593378067
11:00:00,1.1231000423431396,1608.0545938014984
11:10:00,2.9200599193573,1627.933463692665
11:20:00,1.46002995967865,1645.004583477974
11:30:00,8.423250198364258,1666.118863582611
11:40:00,1.46002995967865,1708.6843521595001
11:50:00,1.46002995967865,1728.6755321025848
12:00:00,2.69544005393982,1745.8589622974396
12:10:00,4.492400169372559,1772.5887422561646
12:20:00,1.46002995967865,1805.9448119401932
12:30:00,1.46002995967865,1826.2729215621948
12:40:00,4.04315996170044,1854.7996608018875
12:50:00,1.1231000423431396,1873.7800506353378
13:00:00,1.46002995967865,1889.1665205955505
13:10:00,1.46002995967865,1912.9762402772903
13:20:00,1.1231000423431396,1933.41665995121
13:30:00,4.492400169372559,1960.8202998638153
13:40:00,1.46002995967865,1999.7918692827225
13:50:00,3.818540096282959,2031.2386692762375
14:00:00,1.46002995967865,2061.4500589370728
14:10:00,1.46002995967865,2086.4951885938644
14:20:00,3.36929988861084,2101.320108294487
14:30:00,1.3477200269699097,2116.7065782546997
14:40:00,1.46002995967865,2129.5099182128906
14:50:00,6.064740180969238,2179.1509387493134
15:00:00,7.412459850311279,2239.236788034439
15:10:00,5.8401198387146,2300.333427667618
15:20:00,1.23540997505188,2334.9249073266983
15:30:00,1.23540997505188,2348.5144172906876
15:40:00,6.064740180969238,2403.0970774888992
15:50:00,4.04315996170044,2459.701317191124
