time,calories,total
00:00:00,1.1231000423431396,1.1231000423431396
00:10:00,1.1231000423431396,16.509570121765137
00:20:00,1.23540997505188,28.077500343322754
00:30:00,1.1231000423431396,39.42081069946289
00:40:00,1.1231000423431396,50.65181112289429
00:50:00,1.1231000423431396,61.882811546325684
01:00:00,1.1231000423431396,73.11381196975708
01:10:00,1.1231000423431396,84.34481239318848
01:20:00,1.1231000423431396,95.57581281661987
01:30:00,1.1231000423431396,106.80681324005127
01:40:00,1.1231000423431396,118.1501235961914
01:50:00,1.1231000423431396,129.3811240196228
02:00:00,1.1231000423431396,140.6121244430542
02:10:00,1.1231000423431396,151.8431248664856
02:20:00,1.1231000423431396,163.074125289917
02:30:00,1.1231000423431396,174.3051257133484
02:40:00,1.1231000423431396,185.64843606948853
02:50:00,1.1231000423431396,196.87943649291992
03:00:00,1.1231000423431396,208.11043691635132
03:10:00,1.1231000423431396,219.5660572052002
03:20:00,1.1231000423431396,230.7970576286316
03:30:00,1.1231000423431396,242.028058052063
03:40:00,1.1231000423431396,253.37136840820312
03:50:00,1.1231000423431396,264.6023688316345
04:00:00,1.1231000423431396,275.8333692550659
04:10:00,1.1231000423431396,287.0643696784973
04:20:00,1.1231000423431396,298.2953701019287
04:30:00,1.1231000423431396,309.5263705253601
04:40:00,1.1231000423431396,320.7573709487915
04:50:00,1.1231000423431396,331.9883713722229
05:00:00,1.23540997505188,343.33168172836304
05:10:00,1.1231000423431396,354.56268215179443
05:20:00,1.1231000423431396,366.0183024406433
05:30:00,1.1231000423431396,377.36161279678345
05:40:00,1.1231000423431396,388.59261322021484
05:50:00,1.1231000423431396,399.82361364364624
06:00:00,1.1231000423431396,411.05461406707764
06:10:00,1.1231000423431396,424.0825743675232
06:20:00,1.1231000423431396,435.3135747909546
06:30:00,1.1231000423431396,446.544575214386
06:40:00,1.1231000423431396,457.8878855705261
06:50:00,1.1231000423431396,469.1188859939575
07:00:00,1.1231000423431396,480.3498864173889
07:10:00,1.1231000423431396,491.69319677352905
07:20:00,1.1231000423431396,504.60884714126587
07:30:00,1.1231000423431396,515.8398475646973
07:40:00,1.23540997505188,527.4077777862549
07:50:00,1.1231000423431396,538.751088142395
08:00:00,1.1231000423431396,549.9820885658264
08:10:00,1.46002995967865,568.1763082742691
08:20:00,1.23540997505188,586.4828377962112
08:30:00,2.9200599193573,605.3509174585342
08:40:00,3.14468002319336,628.8237071037292
08:50:00,3.14468002319336,648.1410269737244
09:00:00,1.46002995967865,673.8600167036057
09:10:00,4.380090236663818,712.6069669723511
09:20:00,4.26777982711792,734.2827967405319
09:30:00,4.492400169372559,792.2347573041916
09:40:00,1.23540997505188,832.4417369365692
09:50:00,7.412459850311279,893.4260667562485
10:00:00,2.9200599193573,931.3868465423584
10:10:00,6.73859977722168,987.0926060676575
10:20:00,1.46002995967865,1021.57177567482
10:30:00,3.481610059738159,1053.5801256895065
10:40:00,5.166259765625,1084.8023052215576
10:50:00,5.166259765625,1107.6012345552444
11:00:00,1.46002995967865,1123.5492541790009
11:10:00,1.46002995967865,1141.6311638355255
11:20:00,4.94163990020752,1175.2118533849716
11:30:00,1.46002995967865,1214.4080429077148
11:40:00,1.3477200269699097,1235.5223227739334
11:50:00,1.46002995967865,1249.4487626552582
12:00:00,1.23540997505188,1283.7033126354218
12:10:00,3.818540096282959,1310.2084724903107
12:20:00,6.289360046386719,1367.261952638626
12:30:00,1.46002995967865,1415.4429421424866
12:40:00,1.46002995967865,1434.0864021778107
12:50:00,1.46002995967865,1453.8529621362686
13:00:00,1.23540997505188,1467.4424721002579
13:10:00,1.23540997505188,1482.9412519931793
13:20:00,1.23540997505188,1494.958421945572
13:30:00,1.1231000423431396,1507.2002118825912
13:40:00,1.3477200269699097,1519.7789318561554
13:50:00,1.23540997505188,1531.6837918758392
14:00:00,1.23540997505188,1543.8132717609406
14:10:00,1.23540997505188,1556.0550615787506
14:20:00,1.23540997505188,1569.6445715427399
14:30:00,4.94163990020752,1595.9251112937927
14:40:00,6.289360046386719,1662.4126315116882
14:50:00,1.46002995967865,1708.122800707817
15:00:00,3.14468002319336,1731.483280658722
15:10:00,4.717020034790039,1763.379320859909
15:20:00,1.46002995967865,1795.9492202997208
15:30:00,1.1231000423431396,1814.9296103715897
15:40:00,1.3477200269699097,1826.7221606969833
15:50:00,4.26777982711792,1853.5642503499985
16:00:00,1.3477200269699097,1887.5941805839539
16:10:00,6.73859977722168,1930.3842904567719
16:20:00,1.46002995967865,1973.2867102622986
16:30:00,5.166259765625,2007.3166397809982
16:40:00,1.46002995967865,2052.9144990444183
16:50:00,3.5939199924468994,2082.901268839836
17:00:00,6.064740180969238,2129.846849322319
17:10:00,1.1231000423431396,2146.581038951874
17:20:00,1.46002995967865,2194.088168978691
17:30:00,1.3477200269699097,2209.81156873703
17:40:00,3.36929988861084,2225.310348510742
17:50:00,5.390880107879639,2264.8434686660767
18:00:00,4.492400169372559,2327.512449026108
18:10:00,1.46002995967865,2340.4280989170074
18:20:00,1.46002995967865,2352.669888973236
18:30:00,1.46002995967865,2367.045568704605
18:40:00,1.46002995967865,2381.421248435974
18:50:00,1.46002995967865,2395.909238100052
19:00:00,1.46002995967865,2412.194187760353
19:10:00,1.3477200269699097,2429.826857447624
19:20:00,6.513979911804199,2483.735657453537
19:30:00,4.94163990020752,2538.430626988411
19:40:00,5.8401198387146,2590.6547775268555
19:50:00,6.73859977722168,2646.3605375289917
20:00:00,6.513979911804199,2709.0295176506042
20:10:00,6.73859977722168,2772.821597099304
20:20:00,5.166259765625,2827.1796367168427
20:30:00,5.8401198387146,2875.6975557804108
20:40:00,4.94163990020752,2918.7122856378555
20:50:00,3.5939199924468994,2967.3425147533417
21:00:00,3.14468002319336,3022.374413728714
21:10:00,1.23540997505188,3040.90556371212
21:20:00,1.1231000423431396,3053.0350435972214
21:30:00,6.73859977722168,3087.9634528160095
21:40:00,7.187839984893799,3155.1248331069946
21:50:00,5.8401198387146,3219.815393447876
