time,distance,total
00:00:00,0.0,0.0
00:10:00,0.0,0.0
00:20:00,0.0,0.0
00:30:00,0.0,0.0
00:40:00,0.0,0.0
00:50:00,0.0,0.0
01:00:00,0.0,0.0
01:10:00,0.0,0.0
01:20:00,0.0,0.0
01:30:00,0.0,0.0
01:40:00,0.0,0.0
01:50:00,0.0,0.0
02:00:00,0.0,0.0
02:10:00,0.0,0.0
02:20:00,0.0,0.0
02:30:00,0.0,0.0
02:40:00,0.0,0.0
02:50:00,0.0,0.0
03:00:00,0.0,0.0
03:10:00,0.0,0.0
03:20:00,0.0,0.0
03:30:00,0.0,0.0
03:40:00,0.0,0.0
03:50:00,0.0,0.0
04:00:00,0.0,0.0
04:10:00,0.0,0.0
04:20:00,0.0,0.0
04:30:00,0.0,0.0
04:40:00,0.0,0.0
04:50:00,0.0,0.0
05:00:00,0.0,0.0
05:10:00,0.0,0.0
05:20:00,0.0,0.0
05:30:00,0.0,0.0
05:40:00,0.0,0.0
05:50:00,0.0,0.0
06:00:00,0.0,0.0
06:10:00,0.0,0.0
06:20:00,0.0,0.0
06:30:00,0.0,0.0
06:40:00,0.0,0.0
06:50:00,0.0,0.0
07:00:00,0.0,0.0
07:10:00,0.0,0.0
07:20:00,0.0,0.0
07:30:00,0.0,0.0
07:40:00,0.0,0.0
07:50:00,0.0,0.0
08:00:00,0.0,0.0
08:10:00,0.0,0.0
08:20:00,0.0,0.0
08:30:00,0.0,0.0
08:40:00,0.0,0.0
08:50:00,0.0,0.0480319918133314
09:00:00,0.0,0.0809646653942758
09:10:00,0.0,0.0809646653942758
09:20:00,0.0,0.0809646653942758
09:30:00,0.0,0.09531833999790171
09:40:00,0.0,0.1241499630268653
09:50:00,0.0,0.1281888757366676
10:00:00,0.0464785657823085,0.2697993700858191
10:10:00,0.0026718960143625,0.6661099225748308
10:20:00,0.0054059294052422,0.7788887952920025
10:30:00,0.049212597310543,1.0398025584872783
10:40:00,0.0,1.2076970560010494
10:50:00,0.0500825196504592,1.4391578307840944
11:00:00,0.044676586985588,1.8440432965289772
11:10:00,0.0,2.1274506936315416
11:20:00,0.0,2.1274506936315416
11:30:00,0.0,2.1274506936315416
11:40:00,0.0,2.1292526700999557
11:50:00,0.0,2.1292526700999557
12:00:00,0.0,2.1292526700999557
12:10:00,0.0311306975781917,2.227118632989001
12:20:00,0.0,2.30423079920001
12:30:00,0.0,2.30423079920001
12:40:00,0.0,2.30423079920001
12:50:00,0.0,2.30423079920001
13:00:00,0.0,2.30423079920001
13:10:00,0.0,2.3227476601023196
13:20:00,0.0026718960143625,2.3474782335106252
13:30:00,0.0,2.3523870659992068
13:40:00,0.0,2.3523870659992068
13:50:00,0.0,2.3523870659992068
14:00:00,0.0,2.3523870659992068
14:10:00,0.022555774077773,2.4105474097304946
14:20:00,0.0,2.4930655044154233
14:30:00,0.0,2.4971044171252257
14:40:00,0.0324977114796638,2.81624066160293
14:50:00,0.0022369362413883,2.926285500463561
15:00:00,0.0157828275114297,3.008368634909854
15:10:00,0.0,3.075166036665902
15:20:00,0.0523815900087356,3.324335881799922
15:30:00,0.0080778254196047,3.660062742710576
15:40:00,0.0,3.681997145002239
15:50:00,0.0,3.681997145002239
16:00:00,0.0,3.681997145002239
16:10:00,0.0,3.681997145002239
16:20:00,0.0,3.681997145002239
16:30:00,0.0464785657823085,3.8539305552258125
16:40:00,0.0261597279459238,3.9927448820671967
16:50:00,0.0,4.035060260444876
17:00:00,0.0482805408537387,4.174744503688995
17:10:00,0.0,4.456412070547227
17:20:00,0.0442416295409202,4.547132263076488
17:30:00,0.0098798023536801,4.896405016188506
17:40:00,0.0008699196623638,4.965687904274088
17:50:00,0.0,4.985447507817295
18:00:00,0.0,4.985447507817295
18:10:00,0.0,4.985447507817295
18:20:00,0.0,4.989051460754123
18:30:00,0.0,4.994892349932339
18:40:00,0.0,4.994892349932339
18:50:00,0.0,4.994892349932339
19:00:00,0.0,5.0083139676135
19:10:00,0.0,5.043856398900967
19:20:00,0.0,5.061254792148244
19:30:00,0.0,5.072936570737507
19:40:00,0.0126138348132371,5.085550405550745
19:50:00,0.0,5.115314085502174
20:00:00,0.0510145761072635,5.359512962866571
20:10:00,0.0,5.603276881854978
20:20:00,0.0478455834090709,5.7390464886557275
20:30:00,0.0388357006013393,6.21843436057679
20:40:00,0.0175848044455051,6.594426068244498
20:50:00,0.0166527479887008,6.690365781774741
21:00:00,0.0,6.690365781774741
21:10:00,0.0,6.695274614030492
21:20:00,0.0,6.695274614030492
21:30:00,0.0,6.695274614030492
21:40:00,0.0,6.695274614030492
21:50:00,0.0,6.695274614030492
22:00:00,0.0,6.695274614030492
22:10:00,0.0,6.697946510044854
22:20:00,0.0,6.697946510044854
22:30:00,0.0,6.697946510044854
22:40:00,0.0,6.697946510044854
22:50:00,0.0,6.697946510044854
23:00:00,0.0415075942873954,6.881996655603867
23:10:00,0.0402027145028114,7.352871747454625
23:20:00,0.0054059294052422,7.780250856885683
23:30:00,0.0252898074686527,7.85649310215376
23:40:00,0.0031068560201674,8.268648617900904
23:50:00,0.0072079058736562,8.304688146803525
