time,steps,total
00:00:00,0,0
00:10:00,0,14
00:20:00,12,115
00:30:00,0,129
00:40:00,26,162
00:50:00,0,223
01:00:00,0,223
01:10:00,0,223
01:20:00,0,223
01:30:00,14,255
01:40:00,0,255
01:50:00,0,255
02:00:00,0,255
02:10:00,0,255
02:20:00,0,255
02:30:00,0,255
02:40:00,0,255
02:50:00,0,255
03:00:00,0,255
03:10:00,0,255
03:20:00,0,255
03:30:00,0,255
03:40:00,0,255
03:50:00,0,255
04:00:00,0,255
04:10:00,0,255
04:20:00,0,255
04:30:00,0,255
04:40:00,0,255
04:50:00,0,255
05:00:00,0,255
05:10:00,0,255
05:20:00,0,255
05:30:00,0,255
05:40:00,0,255
05:50:00,0,255
06:00:00,0,255
06:10:00,0,255
06:20:00,0,255
06:30:00,0,255
06:40:00,0,255
06:50:00,0,255
07:00:00,0,255
07:10:00,0,255
07:20:00,0,255
07:30:00,0,255
07:40:00,0,255
07:50:00,0,255
08:00:00,0,255
08:10:00,0,255
08:20:00,0,255
08:30:00,0,255
08:40:00,0,255
08:50:00,0,255
09:00:00,0,255
09:10:00,0,277
09:20:00,0,309
09:30:00,4,428
09:40:00,0,483
09:50:00,19,637
10:00:00,96,1294
10:10:00,0,1426
10:20:00,0,1426
10:30:00,0,1426
10:40:00,0,1601
10:50:00,0,1601
11:00:00,0,1626
11:10:00,0,1626
11:20:00,0,1626
11:30:00,0,1823
11:40:00,13,1855
11:50:00,0,2010
12:00:00,0,2051
12:10:00,16,2067
12:20:00,0,2184
12:30:00,0,2184
12:40:00,0,2184
12:50:00,0,2184
13:00:00,0,2184
13:10:00,0,2184
13:20:00,54,2300
13:30:00,93,3077
13:40:00,0,3335
13:50:00,14,3353
14:00:00,0,3353
14:10:00,0,3439
14:20:00,0,3439
14:30:00,0,3439
14:40:00,0,3439
14:50:00,0,3439
15:00:00,0,3439
15:10:00,0,3450
15:20:00,0,3450
15:30:00,0,3450
15:40:00,0,3450
15:50:00,0,3458
16:00:00,113,3860
16:10:00,17,4776
16:20:00,112,5818
16:30:00,46,6572
16:40:00,65,7090
16:50:00,34,7949
17:00:00,110,8845
17:10:00,104,9825
17:20:00,19,10075
17:30:00,107,10420
17:40:00,118,11474
17:50:00,46,12456
18:00:00,0,12456
18:10:00,0,12474
18:20:00,0,12474
18:30:00,0,12474
18:40:00,0,12485
18:50:00,17,12633
19:00:00,0,12633
19:10:00,0,12644
19:20:00,8,12658
19:30:00,0,12684
19:40:00,0,12846
19:50:00,0,12846
20:00:00,0,12854
20:10:00,8,12959
20:20:00,0,13089
20:30:00,0,13089
20:40:00,0,13089
20:50:00,0,13115
21:00:00,0,13135
21:10:00,0,13145
21:20:00,0,13162
21:30:00,0,13199
21:40:00,0,13225
21:50:00,0,13244
22:00:00,24,13302
22:10:00,0,13374
22:20:00,0,13374
22:30:00,0,13374
22:40:00,0,13379
22:50:00,0,13474
23:00:00,0,13474
23:10:00,0,13547
23:20:00,15,13568
23:30:00,20,13748
23:40:00,0,13748
23:50:00,0,13748
