time,calories,total
00:00:00,1.46002995967865,1.46002995967865
00:10:00,1.46002995967865,17.40804958343506
00:20:00,1.46002995967865,33.46837937831879
00:30:00,1.46002995967865,46.945579409599304
00:40:00,7.187839984893799,78.95392906665802
00:50:00,1.46002995967865,140.16287899017334
01:00:00,2.69544005393982,154.7631791830063
01:10:00,3.14468002319336,172.62046933174133
01:20:00,1.1231000423431396,187.8946293592453
01:30:00,1.46002995967865,210.13200914859772
01:40:00,1.23540997505188,223.83382880687714
01:50:00,1.46002995967865,243.9373186826706
02:00:00,3.36929988861084,270.6670982837677
02:10:00,1.46002995967865,301.88927805423737
02:20:00,1.23540997505188,345.3532484769821
02:30:00,1.46002995967865,368.26448833942413
02:40:00,5.166259765625,395.10657811164856
02:50:00,6.73859977722168,435.9874179363251
03:00:00,6.513979911804199,502.9241783618927
03:10:00,5.390880107879639,568.513218164444
03:20:00,1.1231000423431396,597.7138183116913
03:30:00,1.1231000423431396,608.9448187351227
03:40:00,1.1231000423431396,620.1758191585541
03:50:00,1.1231000423431396,631.4068195819855
04:00:00,1.1231000423431396,644.434779882431
04:10:00,1.1231000423431396,655.6657803058624
04:20:00,1.1231000423431396,666.8967807292938
04:30:00,1.3477200269699097,679.4755010604858
04:40:00,1.1231000423431396,690.818811416626
04:50:00,1.1231000423431396,702.0498118400574
05:00:00,1.1231000423431396,713.2808122634888
05:10:00,1.1231000423431396,724.5118126869202
05:20:00,1.1231000423431396,735.7428131103516
05:30:00,1.1231000423431396,750.9046633243561
05:40:00,1.1231000423431396,762.1356637477875
05:50:00,1.1231000423431396,773.4789741039276
06:00:00,1.1231000423431396,784.709974527359
06:10:00,1.1231000423431396,795.9409749507904
06:20:00,1.1231000423431396,807.3965953588486
06:30:00,1.1231000423431396,818.7399057149887
06:40:00,1.1231000423431396,830.1955261230469
06:50:00,1.1231000423431396,841.4265265464783
07:00:00,1.1231000423431396,854.4544869661331
07:10:00,1.1231000423431396,866.0224173069
07:20:00,1.1231000423431396,877.4780377149582
07:30:00,1.1231000423431396,889.1582781076431
07:40:00,1.1231000423431396,900.3892785310745
07:50:00,1.1231000423431396,911.8448989391327
08:00:00,1.68464994430542,923.6374492645264
08:10:00,1.1231000423431396,936.6654095649719
08:20:00,1.1231000423431396,947.8964099884033
08:30:00,1.1231000423431396,959.1274104118347
08:40:00,1.1231000423431396,970.3584108352661
08:50:00,1.23540997505188,982.1509610414505
09:00:00,1.1231000423431396,1003.3775508403778
