time,steps,total
00:00:00,0,0
00:10:00,0,0
00:20:00,0,0
00:30:00,0,0
00:40:00,23,48
00:50:00,0,145
01:00:00,0,145
01:10:00,0,145
01:20:00,0,145
01:30:00,0,145
01:40:00,0,145
01:50:00,0,145
02:00:00,0,145
02:10:00,0,145
02:20:00,0,145
02:30:00,0,145
02:40:00,0,145
02:50:00,0,145
03:00:00,0,145
03:10:00,0,145
03:20:00,0,145
03:30:00,0,145
03:40:00,0,145
03:50:00,0,145
04:00:00,0,145
04:10:00,0,145
04:20:00,0,145
04:30:00,0,145
04:40:00,0,145
04:50:00,0,145
05:00:00,0,145
05:10:00,0,145
05:20:00,0,145
05:30:00,0,145
05:40:00,0,145
05:50:00,0,145
06:00:00,0,145
06:10:00,0,145
06:20:00,0,145
06:30:00,0,145
06:40:00,0,145
06:50:00,0,145
07:00:00,0,145
07:10:00,0,145
07:20:00,0,145
07:30:00,0,145
07:40:00,0,145
07:50:00,0,145
08:00:00,12,204
08:10:00,12,344
08:20:00,107,608
08:30:00,12,1469
08:40:00,0,1736
08:50:00,0,2484
09:00:00,0,2484
09:10:00,0,2484
09:20:00,0,2484
09:30:00,0,2484
09:40:00,0,2490
09:50:00,0,2490
10:00:00,0,2490
10:10:00,50,2564
10:20:00,0,2628
10:30:00,0,2641
10:40:00,10,2651
10:50:00,0,2723
11:00:00,0,2723
11:10:00,0,2734
11:20:00,0,2734
11:30:00,0,2734
11:40:00,0,2741
11:50:00,0,2741
12:00:00,14,2755
12:10:00,0,2755
12:20:00,0,2829
12:30:00,0,2829
12:40:00,0,2845
12:50:00,0,2845
13:00:00,0,2852
13:10:00,0,2852
13:20:00,0,2852
13:30:00,0,2852
13:40:00,0,2852
13:50:00,0,2852
14:00:00,0,2852
14:10:00,105,3359
14:20:00,0,4145
14:30:00,7,4157
14:40:00,0,4264
14:50:00,0,4274
15:00:00,0,4281
15:10:00,17,4983
15:20:00,2,5136
15:30:00,107,5895
15:40:00,0,6138
15:50:00,55,6311
16:00:00,0,6458
16:10:00,0,6458
16:20:00,0,6458
16:30:00,0,6458
16:40:00,0,6604
16:50:00,0,6615
17:00:00,0,6615
17:10:00,10,6706
17:20:00,0,6706
17:30:00,0,6706
17:40:00,29,6748
17:50:00,0,6795
18:00:00,0,6795
18:10:00,47,6913
18:20:00,0,7114
18:30:00,10,7264
18:40:00,0,7290
18:50:00,0,7290
19:00:00,0,7290
19:10:00,0,7314
19:20:00,4,7489
19:30:00,0,7627
19:40:00,0,7635
19:50:00,0,7635
20:00:00,7,7652
20:10:00,0,7702
20:20:00,0,7746
20:30:00,0,7751
20:40:00,0,7797
20:50:00,0,7808
21:00:00,0,8037
21:10:00,0,8061
21:20:00,0,8061
21:30:00,0,8061
21:40:00,0,8061
21:50:00,65,8240
22:00:00,0,8368
22:10:00,0,8374
22:20:00,0,8374
22:30:00,8,8397
22:40:00,0,8404
22:50:00,24,8505
23:00:00,33,8755
23:10:00,0,8797
23:20:00,0,8797
23:30:00,0,8804
23:40:00,0,8836
23:50:00,0,8836
