time,steps,total
00:00:00,0,0
00:10:00,0,0
00:20:00,0,0
00:30:00,0,0
00:40:00,0,0
00:50:00,0,0
01:00:00,0,0
01:10:00,0,0
01:20:00,0,0
01:30:00,0,0
01:40:00,0,0
01:50:00,0,0
02:00:00,0,0
02:10:00,0,0
02:20:00,0,0
02:30:00,0,0
02:40:00,0,0
02:50:00,0,0
03:00:00,0,0
03:10:00,0,0
03:20:00,0,0
03:30:00,0,0
03:40:00,0,0
03:50:00,0,0
04:00:00,0,0
04:10:00,0,0
04:20:00,0,0
04:30:00,0,0
04:40:00,0,0
04:50:00,0,0
05:00:00,0,0
05:10:00,0,0
05:20:00,0,0
05:30:00,0,0
05:40:00,0,0
05:50:00,0,0
06:00:00,0,0
06:10:00,0,0
06:20:00,0,0
06:30:00,0,0
06:40:00,0,0
06:50:00,0,0
07:00:00,0,0
07:10:00,0,0
07:20:00,0,0
07:30:00,0,0
07:40:00,0,0
07:50:00,0,75
08:00:00,0,128
08:10:00,0,183
08:20:00,109,421
08:30:00,0,1225
08:40:00,0,1325
08:50:00,103,1944
09:00:00,0,2504
09:10:00,0,2514
09:20:00,0,2647
09:30:00,0,2680
09:40:00,0,2680
09:50:00,40,3105
10:00:00,12,3124
10:10:00,0,3714
10:20:00,100,3994
10:30:00,94,4484
10:40:00,100,4918
10:50:00,101,5930
11:00:00,16,6751
11:10:00,0,6802
11:20:00,0,6802
11:30:00,0,6802
11:40:00,0,6802
11:50:00,0,6802
12:00:00,0,6802
12:10:00,0,6806
12:20:00,0,6861
12:30:00,0,6924
12:40:00,0,6924
12:50:00,111,7509
13:00:00,0,7950
13:10:00,65,8180
13:20:00,75,9184
13:30:00,0,9210
13:40:00,0,9210
13:50:00,0,9210
14:00:00,0,9210
14:10:00,0,9210
14:20:00,0,9210
14:30:00,0,9210
14:40:00,0,9210
14:50:00,0,9210
15:00:00,0,9210
15:10:00,0,9276
15:20:00,0,9276
15:30:00,0,9276
15:40:00,0,9276
15:50:00,0,9276
16:00:00,0,9393
16:10:00,16,9493
16:20:00,99,10170
16:30:00,100,10744
16:40:00,95,11596
16:50:00,92,12356
17:00:00,0,12819
17:10:00,78,13435
17:20:00,51,14084
17:30:00,32,14733
17:40:00,0,15279
17:50:00,0,15300
18:00:00,0,15337
18:10:00,0,15337
18:20:00,38,15388
18:30:00,44,15705
18:40:00,71,16177
18:50:00,4,16309
19:00:00,0,16414
19:10:00,0,16436
19:20:00,0,16455
19:30:00,82,16580
19:40:00,107,17021
19:50:00,83,18048
20:00:00,102,18487
20:10:00,83,19411
20:20:00,0,19411
20:30:00,0,19415
20:40:00,0,19429
20:50:00,0,19460
21:00:00,0,19460
21:10:00,0,19501
21:20:00,0,19509
21:30:00,0,19548
21:40:00,112,20315
21:50:00,55,21339
22:00:00,56,22338
22:10:00,12,22840
22:20:00,0,22848
22:30:00,0,22852
22:40:00,0,22852
22:50:00,104,23045
23:00:00,113,24121
23:10:00,110,25226
23:20:00,29,26137
23:30:00,32,26283
23:40:00,0,26283
23:50:00,0,26283
