time,calories,total
00:00:00,1.23540997505188,1.23540997505188
00:10:00,1.23540997505188,12.803340196609497
00:20:00,2.9200599193573,35.377649664878845
00:30:00,1.3477200269699097,52.33645939826965
00:40:00,1.1231000423431396,67.38599944114685
00:50:00,1.23540997505188,79.06623959541321
01:00:00,1.1231000423431396,90.97109961509705
01:10:00,1.1231000423431396,102.6513397693634
01:20:00,1.1231000423431396,114.33157992362976
01:30:00,1.1231000423431396,125.78720021247864
01:40:00,2.9200599193573,139.03978037834167
01:50:00,1.1231000423431396,153.07853055000305
02:00:00,1.1231000423431396,164.9833905696869
02:10:00,1.23540997505188,177.1128704547882
02:20:00,5.8401198387146,209.0089099407196
02:30:00,4.04315996170044,235.96331012248993
02:40:00,1.23540997505188,259.88534021377563
02:50:00,1.1231000423431396,272.01482009887695
03:00:00,1.1231000423431396,283.6950602531433
03:10:00,1.1231000423431396,295.2629904747009
03:20:00,1.23540997505188,307.39247035980225
03:30:00,4.492400169372559,324.0143506526947
03:40:00,1.23540997505188,359.27969098091125
03:50:00,2.9200599193573,376.80005073547363
04:00:00,1.46002995967865,397.4650902748108
04:10:00,1.23540997505188,409.5945702791214
04:20:00,2.69544005393982,424.7564203739166
04:30:00,1.46002995967865,447.4430400133133
04:40:00,1.1231000423431396,459.5725200176239
04:50:00,1.23540997505188,472.7127902507782
05:00:00,1.1231000423431396,493.93938064575195
05:10:00,1.1231000423431396,505.17038106918335
05:20:00,1.1231000423431396,516.4013814926147
05:30:00,1.1231000423431396,527.6323819160461
05:40:00,1.1231000423431396,538.9756922721863
05:50:00,1.1231000423431396,550.2066926956177
06:00:00,1.1231000423431396,561.4376931190491
06:10:00,1.1231000423431396,572.6686935424805
06:20:00,1.1231000423431396,584.0120038986206
06:30:00,1.1231000423431396,595.243004322052
06:40:00,1.1231000423431396,606.4740047454834
06:50:00,1.1231000423431396,617.7050051689148
07:00:00,1.1231000423431396,628.9360055923462
07:10:00,1.1231000423431396,640.3916258811951
07:20:00,1.1231000423431396,651.6226263046265
07:30:00,1.1231000423431396,662.8536267280579
07:40:00,1.1231000423431396,674.0846271514893
07:50:00,1.1231000423431396,685.3156275749207
08:00:00,1.1231000423431396,696.6589379310608
08:10:00,1.1231000423431396,707.8899383544922
08:20:00,1.1231000423431396,719.1209387779236
08:30:00,1.1231000423431396,730.351939201355
08:40:00,1.23540997505188,742.1444894075394
08:50:00,1.1231000423431396,754.4985893964767
09:00:00,1.23540997505188,766.5157593488693
09:10:00,1.23540997505188,779.7683395147324
09:20:00,5.615499973297119,809.9797297716141
09:30:00,1.1231000423431396,821.8845900297165
09:40:00,1.1231000423431396,833.4525202512741
09:50:00,1.1231000423431396,844.7958306074142
10:00:00,1.1231000423431396,856.5883808135986
10:10:00,4.492400169372559,877.2534209489822
10:20:00,1.46002995967865,892.1906507015228
10:30:00,1.3477200269699097,910.1602504253387
10:40:00,1.1231000423431396,927.3436805009842
10:50:00,2.69544005393982,962.2720905542374
11:00:00,1.1231000423431396,974.064640879631
11:10:00,1.1231000423431396,985.9695011377335
11:20:00,1.1231000423431396,997.3128114938736
11:30:00,1.46002995967865,1016.9670611619949
11:40:00,1.1231000423431396,1031.5673611164093
11:50:00,1.3477200269699097,1046.2799710035324
12:00:00,3.818540096282959,1073.3466806411743
12:10:00,1.1231000423431396,1088.8454607725143
12:20:00,1.1231000423431396,1101.7611109018326
12:30:00,4.492400169372559,1131.186330795288
12:40:00,1.23540997505188,1143.9896706342697
12:50:00,5.390880107879639,1188.5767410993576
13:00:00,1.46002995967865,1204.6370710134506
13:10:00,1.23540997505188,1217.777340888977
13:20:00,3.5939199924468994,1240.4639607667923
13:30:00,1.1231000423431396,1266.6321914196014
13:40:00,1.1231000423431396,1277.8631918430328
13:50:00,1.1231000423431396,1289.0941922664642
14:00:00,1.1231000423431396,1300.3251926898956
14:10:00,1.46002995967865,1330.6488926410675
14:20:00,5.615499973297119,1374.225172162056
14:30:00,1.46002995967865,1400.281091928482
14:40:00,3.818540096282959,1416.7906618118286
14:50:00,1.46002995967865,1435.3218114376068
15:00:00,3.5939199924468994,1451.3821413516998
15:10:00,1.1231000423431396,1462.9500716924667
15:20:00,1.1231000423431396,1477.8873020410538
15:30:00,1.1231000423431396,1506.6386615037918
15:40:00,1.46002995967865,1533.705371260643
15:50:00,4.492400169372559,1568.4091614484787
16:00:00,1.3477200269699097,1582.4479113817215
16:10:00,2.9200599193573,1599.1821013689041
16:20:00,6.289360046386719,1626.2488112449646
16:30:00,3.14468002319336,1679.9329915046692
16:40:00,6.289360046386719,1732.7186913490295
16:50:00,1.3477200269699097,1755.517621397972
17:00:00,3.818540096282959,1786.178251504898
17:10:00,1.3477200269699097,1802.126271367073
17:20:00,1.1231000423431396,1828.1821912527084
