time,steps,total
00:00:00,9,9
00:10:00,52,552
00:20:00,13,857
00:30:00,84,1457
00:40:00,60,1911
00:50:00,52,2609
01:00:00,129,3716
01:10:00,88,4624
01:20:00,0,5144
01:30:00,0,5180
01:40:00,0,5386
01:50:00,60,6050
02:00:00,0,6752
02:10:00,0,6752
02:20:00,0,6752
02:30:00,0,6752
02:40:00,0,6752
02:50:00,0,6752
03:00:00,87,6839
03:10:00,99,7755
03:20:00,58,7979
03:30:00,10,8848
03:40:00,7,8899
03:50:00,0,8934
04:00:00,0,8934
04:10:00,0,8934
04:20:00,0,8934
04:30:00,0,8934
04:40:00,0,8934
04:50:00,0,8934
05:00:00,0,8934
05:10:00,0,8934
05:20:00,0,8934
05:30:00,0,8934
05:40:00,0,8934
05:50:00,0,8934
06:00:00,0,8934
06:10:00,0,8934
06:20:00,0,8934
06:30:00,0,8934
06:40:00,0,8934
06:50:00,0,8934
07:00:00,0,8934
07:10:00,0,8934
07:20:00,0,8934
07:30:00,0,8934
07:40:00,0,8934
07:50:00,0,8934
08:00:00,0,8934
08:10:00,0,8934
08:20:00,0,8934
08:30:00,0,8934
08:40:00,0,8934
08:50:00,0,8934
09:00:00,0,8934
09:10:00,0,8934
09:20:00,0,8934
09:30:00,0,8934
09:40:00,0,8934
09:50:00,0,8934
10:00:00,0,8934
10:10:00,0,8934
10:20:00,0,8934
10:30:00,0,8934
10:40:00,0,8934
10:50:00,0,8934
11:00:00,0,8934
11:10:00,0,8934
11:20:00,0,8934
11:30:00,0,8934
11:40:00,0,8934
11:50:00,0,8934
12:00:00,0,8934
12:10:00,0,8934
12:20:00,0,8938
12:30:00,0,8955
12:40:00,0,8955
12:50:00,0,8955
13:00:00,0,8955
13:10:00,0,8955
13:20:00,0,8971
13:30:00,0,8990
13:40:00,6,9084
13:50:00,0,9140
14:00:00,0,9140
14:10:00,0,9140
14:20:00,0,9140
14:30:00,0,9140
14:40:00,0,9140
14:50:00,28,9197
15:00:00,15,9430
15:10:00,63,9805
15:20:00,69,10476
15:30:00,35,10971
15:40:00,0,11194
15:50:00,0,11207
16:00:00,0,11207
16:10:00,0,11240
16:20:00,115,11506
16:30:00,50,12264
16:40:00,11,12419
16:50:00,31,12525
17:00:00,111,13446
17:10:00,0,13750
17:20:00,0,13792
17:30:00,0,13792
17:40:00,0,13792
17:50:00,12,13958
18:00:00,9,14229
18:10:00,11,14274
18:20:00,0,14343
18:30:00,0,14384
18:40:00,11,14561
18:50:00,0,14573
19:00:00,0,14581
19:10:00,0,14736
19:20:00,9,14763
19:30:00,0,14763
19:40:00,0,14779
19:50:00,0,14795
20:00:00,0,14811
20:10:00,0,14829
20:20:00,0,14835
20:30:00,0,14841
20:40:00,0,14861
20:50:00,0,14870
21:00:00,0,15017
21:10:00,0,15053
21:20:00,25,15087
21:30:00,0,15087
21:40:00,0,15146
21:50:00,0,15146
22:00:00,0,15146
22:10:00,0,15155
22:20:00,0,15155
22:30:00,0,15155
22:40:00,0,15155
22:50:00,11,15182
23:00:00,0,15182
23:10:00,0,15182
23:20:00,0,15191
23:30:00,0,15191
23:40:00,0,15201
23:50:00,0,15201
