time,distance,total
00:00:00,0.0,0.0
00:10:00,0.0,0.0022369362413883
00:20:00,0.0541835688054561,0.2441988796927031
00:30:00,0.0189518220722675,0.6107457433827214
00:40:00,0.0,0.6991668655537059
00:50:00,0.0054059294052422,0.7117807008326043
01:00:00,0.0203188378363847,0.7811878612264976
01:10:00,0.0487776398658752,1.1843334939330796
01:20:00,0.0031068560201674,1.5431132179219256
01:30:00,0.0,1.5431132179219256
01:40:00,0.0,1.5922015425749103
01:50:00,0.0528165511786937,1.7438782486133257
02:00:00,0.0338647291064262,2.223825357388703
02:10:00,0.0,2.3303905162028946
02:20:00,0.0,2.3303905162028946
02:30:00,0.0352317467331886,2.748821880202738
02:40:00,0.0,2.7654124910477527
02:50:00,0.0,2.781568142119793
03:00:00,0.0,2.781568142119793
03:10:00,0.0,2.781568142119793
03:20:00,0.0,2.781568142119793
03:30:00,0.0,2.781568142119793
03:40:00,0.0,2.781568142119793
03:50:00,0.0,2.781568142119793
04:00:00,0.0,2.781568142119793
04:10:00,0.0,2.781568142119793
04:20:00,0.0,2.781568142119793
04:30:00,0.0,2.781568142119793
04:40:00,0.0,2.781568142119793
04:50:00,0.0,2.781568142119793
05:00:00,0.0,2.781568142119793
05:10:00,0.0,2.781568142119793
05:20:00,0.0,2.781568142119793
05:30:00,0.0,2.781568142119793
05:40:00,0.0,2.781568142119793
05:50:00,0.0,2.781568142119793
06:00:00,0.0,2.781568142119793
06:10:00,0.0,2.781568142119793
06:20:00,0.0,2.781568142119793
06:30:00,0.0,2.781568142119793
06:40:00,0.0,2.781568142119793
06:50:00,0.0,2.781568142119793
07:00:00,0.0,2.781568142119793
07:10:00,0.0,2.781568142119793
07:20:00,0.0,2.781568142119793
07:30:00,0.0,2.781568142119793
07:40:00,0.0,2.781568142119793
07:50:00,0.0,2.781568142119793
08:00:00,0.0,2.781568142119793
08:10:00,0.0,2.7842400381341554
08:20:00,0.0,2.7842400381341554
08:30:00,0.0,2.7842400381341554
08:40:00,0.0,2.7842400381341554
08:50:00,0.0,2.7842400381341554
09:00:00,0.0,2.7842400381341554
09:10:00,0.0,2.7842400381341554
09:20:00,0.0,2.7842400381341554
09:30:00,0.0,2.7842400381341554
09:40:00,0.0,2.7842400381341554
09:50:00,0.0,2.7842400381341554
10:00:00,0.0,2.7914479440078117
10:10:00,0.0,2.7977237929590024
10:20:00,0.0049088322557508,2.8062365781515815
10:30:00,0.049212597310543,3.1240679416805484
10:40:00,0.0438066683709621,3.4165473589673616
10:50:00,0.0,3.5306311110034563
11:00:00,0.0,3.5306311110034563
11:10:00,0.0234878305345773,3.609048153972251
11:20:00,0.0112468181177973,3.9614898932632037
11:30:00,0.0370337218046188,4.171326944371683
11:40:00,0.0374686829745769,4.636733965715391
11:50:00,0.0464785657823085,5.1138849088456455
12:00:00,0.0464785657823085,5.568915035342795
12:10:00,0.0433095730841159,5.8992980986367884
12:20:00,0.0049088322557508,6.222411115886641
12:30:00,0.0442416295409202,6.684711286099625
12:40:00,0.0311306975781917,7.005587370367718
12:50:00,0.0460436046123504,7.436694703297687
13:00:00,0.0,7.526793524390084
13:10:00,0.0,7.526793524390084
13:20:00,0.0121788755059242,7.560099020367486
13:30:00,0.0,7.83406157325953
13:40:00,0.0302607771009206,7.930684792809186
13:50:00,0.0013048795517534,8.165749517036598
14:00:00,0.03336763381958,8.403113311389458
14:10:00,0.0031068560201674,8.676205946598198
14:20:00,0.0347346514463424,8.98533811839297
14:30:00,0.0469756610691547,9.440368243027475
14:40:00,0.022555774077773,9.87321541504934
14:50:00,0.0,10.234791314695027
15:00:00,0.0,10.26175882434472
15:10:00,0.0456086471676826,10.47296289214864
15:20:00,0.0370337218046188,10.945080729667094
15:30:00,0.0510145761072635,11.403279854450371
15:40:00,0.0514495335519313,11.860546917188909
15:50:00,0.0464785657823085,12.312345911283042
16:00:00,0.0505796149373054,12.692438664380457
16:10:00,0.0519466325640678,13.064391459804025
16:20:00,0.0,13.175865452270951
16:30:00,0.0,13.307161186356094
16:40:00,0.0261597279459238,13.46592152304947
16:50:00,0.0247927103191614,13.544835663400587
17:00:00,0.0,13.833648991305378
17:10:00,0.0,13.954940645024177
17:20:00,0.0,13.975694442167875
17:30:00,0.0,14.000487152487036
17:40:00,0.0510145761072635,14.135946072638031
17:50:00,0.0,14.197275410406288
18:00:00,0.0284588001668453,14.521382623352107
18:10:00,0.0,14.654853154905137
18:20:00,0.0117439152672886,14.727802133187648
18:30:00,0.0,14.729604109656062
18:40:00,0.0293287206441164,14.81249502766877
18:50:00,0.0054059294052422,14.892714050132778
19:00:00,0.0252898074686527,14.989647956565019
19:10:00,0.0261597279459238,15.277467089705166
19:20:00,0.0388357006013393,15.392979993717741
19:30:00,0.0297636799514293,15.582871028920632
19:40:00,0.0,15.869820243446153
19:50:00,0.0130487950518727,15.89504791400395
20:00:00,0.0456086471676826,16.30223246081732
20:10:00,0.0,16.533382544061165
20:20:00,0.0,16.533382544061165
