time,steps,total
00:00:00,0,0
00:10:00,0,0
00:20:00,0,0
00:30:00,0,0
00:40:00,0,0
00:50:00,0,0
01:00:00,0,0
01:10:00,0,0
01:20:00,0,0
01:30:00,0,0
01:40:00,0,0
01:50:00,0,0
02:00:00,0,0
02:10:00,0,0
02:20:00,0,0
02:30:00,0,0
02:40:00,0,0
02:50:00,0,0
03:00:00,0,0
03:10:00,0,0
03:20:00,0,0
03:30:00,0,0
03:40:00,0,0
03:50:00,0,0
04:00:00,0,0
04:10:00,0,0
04:20:00,0,0
04:30:00,0,0
04:40:00,0,0
04:50:00,0,0
05:00:00,0,0
05:10:00,0,0
05:20:00,0,0
05:30:00,0,0
05:40:00,0,0
05:50:00,0,0
06:00:00,0,0
06:10:00,0,0
06:20:00,0,0
06:30:00,0,0
06:40:00,80,150
06:50:00,43,958
07:00:00,53,1314
07:10:00,0,1342
07:20:00,0,1428
07:30:00,0,1428
07:40:00,0,1445
07:50:00,0,1459
08:00:00,0,1490
08:10:00,0,1490
08:20:00,0,1490
08:30:00,0,1490
08:40:00,0,1498
08:50:00,0,1498
09:00:00,0,1498
09:10:00,0,1498
09:20:00,0,1498
09:30:00,0,1511
09:40:00,0,1511
09:50:00,0,1511
10:00:00,0,1511
10:10:00,0,1511
10:20:00,0,1511
10:30:00,0,1511
10:40:00,0,1541
10:50:00,0,1541
11:00:00,0,1548
11:10:00,0,1548
11:20:00,0,1548
11:30:00,0,1548
11:40:00,0,1548
11:50:00,0,1548
12:00:00,0,1565
12:10:00,0,1565
12:20:00,0,1672
12:30:00,0,1679
12:40:00,0,1732
12:50:00,0,1732
13:00:00,0,1732
13:10:00,0,1732
13:20:00,0,1732
13:30:00,0,1732
13:40:00,0,1732
13:50:00,0,1732
14:00:00,0,1732
14:10:00,0,1732
14:20:00,0,1741
14:30:00,23,1950
14:40:00,22,2032
14:50:00,0,2127
15:00:00,103,2636
15:10:00,84,3533
15:20:00,21,3667
15:30:00,116,3978
15:40:00,0,4669
15:50:00,107,4919
16:00:00,0,5563
16:10:00,0,5611
16:20:00,0,5951
16:30:00,0,5955
16:40:00,78,6763
16:50:00,100,7656
17:00:00,95,8580
17:10:00,89,9467
17:20:00,109,10307
17:30:00,74,11217
17:40:00,8,11350
17:50:00,59,11471
18:00:00,0,11714
18:10:00,0,11753
18:20:00,113,12126
18:30:00,0,12584
18:40:00,0,12598
18:50:00,93,12696
19:00:00,0,13455
19:10:00,0,13521
19:20:00,0,13540
19:30:00,6,13574
19:40:00,6,13629
19:50:00,0,13629
20:00:00,0,13629
20:10:00,0,13629
20:20:00,0,13646
20:30:00,106,13947
20:40:00,111,14228
20:50:00,87,15309
21:00:00,112,15817
21:10:00,0,15918
21:20:00,0,16221
21:30:00,102,16914
21:40:00,0,16951
21:50:00,0,16951
22:00:00,0,17013
22:10:00,0,17013
22:20:00,0,17023
22:30:00,0,17040
22:40:00,0,17040
22:50:00,0,17040
23:00:00,0,17040
23:10:00,1,17130
23:20:00,14,17227
23:30:00,0,17854
23:40:00,0,17854
23:50:00,111,18573
